"ITTER107","Territorio","TIPO_DATO7","Indicatori trasporto aereo","ARRIVO_PARTENZA","Arrivo-Partenza                  ","AEROPORTI","Aeroporti ","SERVIZIO_AEREO_TIPO","Tipo di servizio aereo","ISO","Nazionalità vettore","ISO_OD","Origine / Destinazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",91043,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",344641,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",89,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",40,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",12329,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",4655,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",1263,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",4869,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",103372,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",349296,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",15949,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",14554,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",2001457,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",1915397,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",103,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",64,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",6023,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",3179,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",16052,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",14618,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",2007480,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",1918576,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",36538,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",33613,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",3955370,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",3839752,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",1157,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",1020,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",151341,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",126580,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",37695,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",9330,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",9449,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",9317,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",9599,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",34633,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",9710,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",8374,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",8053,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",8496,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",358,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",6648,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",4106711,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",1025356,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",1017328,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",992789,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",1071238,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",3966332,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",1055138,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",966045,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",932096,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",1013053,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",27656,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",716469,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",4575,,
"IT","Italia","PATR","passeggeri in transito diretto","ALL","Totale","TRN","Torino-Caselle ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",9350,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",20589,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",19059,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",1953913,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",1924355,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",1054,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",956,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",145318,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",123401,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",21643,,
"IT","Italia","FLIGHT","movimenti commerciali","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",20015,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",2099231,,
"IT","Italia","PASS","passeggeri trasportati","ALL","Totale","TRN","Torino-Caselle ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",2047756,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",68632,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",60614,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",180,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",68812,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",60614,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSH","linea internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLNSH","charter internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2018","2018",0,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSE","voli internazionali","IT","Italia","WRL_X_ITA","Paesi esteri","2019","2019",0,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2018","2018",182200,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSH","linea interni","WORLD","Mondo","IT","Italia","2019","2019",158725,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2018","2018",460,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTNSH","charter interni","WORLD","Mondo","IT","Italia","2019","2019",773,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2018","2018",182660,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","INTSE","voli interni","WORLD","Mondo","IT","Italia","2019","2019",159498,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2018","2018",223683,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","SCS","voli di linea","WORLD","Mondo","WORLD","Mondo","2019","2019",190899,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2018","2018",11709,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","NSSH","voli charter","WORLD","Mondo","WORLD","Mondo","2019","2019",8866,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",235392,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",55760,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",60235,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",57016,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",62381,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",199765,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",50328,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",49858,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",40663,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",58916,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",954,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",22045,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",41483,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",32174,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",11249,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLNSH","charter internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",8093,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",52732,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","TPS","Trapani-Birgi ","ITLSE","voli internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",40267,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TPS","Trapani-Birgi ","INTSH","linea interni","IT","Italia","IT","Italia","2018","2018",73362,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TPS","Trapani-Birgi ","INTSH","linea interni","IT","Italia","IT","Italia","2019","2019",65966,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TPS","Trapani-Birgi ","INTNSH","charter interni","IT","Italia","IT","Italia","2018","2018",188,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TPS","Trapani-Birgi ","INTNSH","charter interni","IT","Italia","IT","Italia","2019","2019",323,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TPS","Trapani-Birgi ","INTSE","voli interni","IT","Italia","IT","Italia","2018","2018",73550,,
"IT","Italia","PASS","passeggeri trasportati","DE","partenze","TPS","Trapani-Birgi ","INTSE","voli interni","IT","Italia","IT","Italia","2019","2019",66289,,
